,image_id,orig_ia_pre_score,dist_ia_pre_score,rest_ia_pre_score,orig_ia_pre_styles_change,dist_ia_pre_styles_change,rest_ia_pre_styles_change,orig_ia_pre_styles_change_strength,dist_ia_pre_styles_change_strength,rest_ia_pre_styles_change_strength,distance_to_orig
3862,pexels-photo-816031_0_-1_0_-4_-1.jpeg,0.2480445802211761,0.1687189638614654,0.3080536723136902,"[-0.2585223615169525, 0.530773401260376, -0.15733566880226135, 0.2400936782360077, 0.34775495529174805, 0.10891250520944595, 0.07427031546831131, -0.13660651445388794, 0.13975673913955688]","[-0.27968451380729675, 0.3715916574001312, -0.21293583512306213, 0.03803703188896179, 0.2759254276752472, 0.053200602531433105, 0.06930447369813919, -0.057297296822071075, 0.1015823483467102]","[-0.2169400453567505, 0.4664462208747864, -0.2021675705909729, 0.3159361183643341, 0.22653892636299133, 0.20726311206817627, 0.0766979306936264, -0.03113202005624771, 0.17445121705532074]",0.2215584599309497,0.1621732430325614,0.2130636846025785,0.1276392826975826
3863,pexels-photo-916026_0_0_-1_-2_-1.jpeg,0.0604686811566352,0.0801839083433151,0.317053347826004,"[-0.5059910416603088, 0.47976920008659363, -0.6254817843437195, 0.05092349648475647, 0.2649851441383362, -0.320829302072525, 0.0786866620182991, -0.17457044124603271, 0.4762834906578064]","[-0.39242684841156006, 0.28090617060661316, -0.6036018133163452, -0.03256651759147644, 0.17459681630134583, -0.4827668070793152, 0.08513562381267548, -0.26872920989990234, 0.5569816827774048]","[-0.21859610080718994, 0.008269866928458214, 0.34369146823883057, -0.02277091145515442, 0.09867483377456665, -0.23332324624061584, 0.1480395346879959, 0.12865954637527466, 0.5511390566825867]",0.3308356180787086,0.3197457210885154,0.1947960627989636,0.1393417284384318
3864,pexels-photo-3019539_-1_0_1_0_-2.jpeg,0.5490524768829346,0.3600367903709411,0.3631516993045807,"[-0.14947178959846497, 0.07744547724723816, 0.2982597053050995, 0.052195191383361816, 0.1971459686756134, -0.17000363767147064, 0.18512919545173645, -0.12505817413330078, 0.11474406719207764]","[-0.35343441367149353, -0.03852304071187973, 0.3886321783065796, -0.13982681930065155, 0.18445120751857758, -0.2872846722602844, 0.22674071788787842, -0.05370163172483444, 0.000790029764175415]","[-0.18960532546043396, 0.08334969729185104, 0.13228169083595276, -0.26145464181900024, 0.3121573030948639, -0.06649953871965408, 0.1490013152360916, -0.10908641666173935, -0.13663239777088165]",0.1521614674064848,0.1859316345718172,0.1600075918767187,0.0865237748216412
3865,pexels-photo-668940_0_-1_1_-2_-2.jpeg,0.508197546005249,0.1132904291152954,0.2400315105915069,"[-0.10459379106760025, 0.3034536838531494, 0.3239341974258423, 0.31393447518348694, 0.5729148387908936, 0.4361589550971985, 0.21027737855911255, 0.14884191751480103, 0.06728911399841309]","[-0.4407687187194824, 0.722893476486206, -0.16841530799865723, 0.2905806601047516, 0.6026527881622314, 0.47644490003585815, 0.18949860334396362, -0.10901074856519699, 0.4511992931365967]","[-0.2860237956047058, 0.42276638746261597, 0.04884791374206543, 0.11240312457084656, 0.5221849679946899, 0.24642756581306458, 0.19823171198368073, -0.20837578177452087, 0.6288971900939941]",0.2757109279433886,0.3834960551725493,0.2971287154489093,0.1903173404248431
3866,pexels-photo-1810287_0_0_3_-1_0.jpeg,0.1844785213470459,0.1896589994430542,0.2015619426965713,"[-0.13721367716789246, 0.21178290247917175, 0.03205248713493347, -0.21059684455394745, 0.25989657640457153, 0.08911839872598648, 0.1589284986257553, -0.06685777753591537, -0.08597290515899658]","[-0.17137038707733154, 0.2535426914691925, -0.06204383820295334, -0.12843503057956696, 0.2880372107028961, -0.05460219830274582, 0.14029337465763092, -0.15667763352394104, 0.02221626043319702]","[-0.0795651450753212, 0.12465259432792664, -0.00897219032049179, -0.20278608798980713, 0.22446869313716888, -0.01251322589814663, 0.15461459755897522, -0.1235252246260643, 0.04910583794116974]",0.1391577853096856,0.1419131805499394,0.1089115107638968,0.153009703045185
3867,pexels-photo-2728106_-1_0_2_-4_0.jpeg,0.5841304659843445,0.5981243848800659,0.7048083543777466,"[-0.2939966917037964, 0.1754302680492401, 0.6326072216033936, -0.17265382409095764, 0.4636210799217224, 0.0759451687335968, 0.20474009215831757, 0.07013152539730072, 0.13292182981967926]","[-0.08659554272890091, 0.11435231566429138, 0.3958168625831604, -0.015602752566337585, 0.3364276587963104, -0.11504523456096649, 0.14209163188934326, 0.3343660831451416, -0.01607949286699295]","[-0.011485420167446136, 0.15125109255313873, 0.362946093082428, 0.14754244685173035, 0.24636046588420868, -0.15583977103233337, 0.10253351181745529, 0.30998238921165466, -0.14764326810836792]",0.2468941890531116,0.172930841644605,0.1817316065231959,0.1418676158359035
3868,pexels-photo-1358770_0_-1_0_-3_0.jpeg,0.4147414863109588,0.3769986629486084,0.5015418529510498,"[-0.06137467175722122, 0.2477235198020935, 0.14147762954235077, 0.05803173780441284, 0.11427827179431915, 0.014964429661631584, 0.20741388201713562, 0.3262508809566498, 0.24588453769683838]","[-0.3435406982898712, 0.45055755972862244, -0.20341280102729797, 0.03517976403236389, 0.2072421908378601, -0.040396422147750854, 0.15773306787014008, 0.16225212812423706, 0.47875237464904785]","[-0.5143226385116577, 0.44319048523902893, -0.16340619325637817, 0.021140247583389282, 0.13262319564819336, -0.2535572648048401, 0.18096858263015747, -0.09492809325456619, 0.8202787041664124]",0.1574888401147392,0.2310074451896879,0.2916017116771804,0.2704993889160638
3869,pexels-photo-221219_0_-1_2_-2_0.jpeg,0.1093942672014236,0.307744562625885,0.3920876681804657,"[0.27188557386398315, -0.3613808751106262, -0.01123759150505066, -0.689557671546936, 0.20690056681632996, -0.19030344486236572, 0.13778802752494812, -0.46664106845855713, 0.5730707049369812]","[-0.12341228872537613, 0.2782357633113861, -0.12982192635536194, -0.036539748311042786, 0.23114803433418274, 0.14638713002204895, 0.12504088878631592, 0.2394517958164215, 0.11273473501205444]","[-0.1423032581806183, 0.3293225169181824, -0.04635847359895706, 0.01075601577758789, 0.3435710668563843, 0.14729079604148865, 0.1279321163892746, 0.13909602165222168, 0.07419920712709427]",0.3231961694028642,0.1580858122971322,0.1512032747268676,0.468686729647102
3870,pexels-photo-1117403_-1_0_3_0_-1.jpeg,0.6806679964065552,0.5679990649223328,0.7636485695838928,"[-0.24245893955230713, 0.8318327069282532, -0.8606166839599609, 0.5069094896316528, 0.5765783786773682, 0.00344059057533741, -0.027459383010864258, -0.5763018131256104, 0.430381715297699]","[-0.46979284286499023, 1.081105351448059, -1.0644924640655518, 0.5782289505004883, 0.5420569181442261, -0.024327581748366356, -0.02717965841293335, -0.568324863910675, 0.6207229495048523]","[-0.426274836063385, 0.8092159032821655, -0.5872373580932617, 0.46234461665153503, 0.5194251537322998, -0.06744874268770218, 0.04099813103675842, -0.3336348533630371, 0.47008776664733887]",0.4506644111954503,0.5529146200666825,0.4129630401730537,0.0319255975004693
3871,pexels-photo-574071_-1_-1_-1_-4_-1.jpeg,0.3960132598876953,0.3351585268974304,0.4341987073421478,"[-0.013267867267131805, 0.2768276631832123, -0.13929015398025513, 0.1283586323261261, 0.32576340436935425, 0.040276333689689636, 0.09115907549858093, -0.5065711140632629, 0.20869317650794983]","[-0.47513723373413086, 0.6263538002967834, -0.5170730948448181, 0.1401222050189972, 0.370583176612854, -0.21232947707176208, 0.06970668584108353, -0.8526920080184937, 0.25236016511917114]","[-0.20203840732574463, 0.31133797764778137, -0.27315646409988403, -0.018267929553985596, 0.3355591297149658, -0.10245757550001144, 0.09174992144107819, -0.552015483379364, 0.13961467146873474]",0.1922452689872847,0.3907064273953438,0.2251330622368388,0.0590724365101577
3872,pexels-photo-1006132_0_-1_3_-3_-2.jpeg,0.3595147430896759,0.1253920197486877,0.1848617792129516,"[-0.40122663974761963, 0.5605306029319763, -0.254263311624527, 0.21208032965660095, 0.26034942269325256, 0.1537252515554428, 0.1348942071199417, 0.010800227522850037, 0.15649518370628357]","[-0.4021090865135193, 0.6242343783378601, -0.2707158923149109, 0.2741642892360687, 0.30991581082344055, 0.22577492892742157, 0.15919187664985657, 0.058803025633096695, 0.28388965129852295]","[-0.329499751329422, 0.6546170115470886, -0.30257725715637207, 0.3136318027973175, 0.29038068652153015, 0.31161320209503174, 0.11886491626501083, 0.024737507104873657, 0.17598792910575867]",0.2382627973953882,0.2898665488594108,0.2802122293247117,0.1072167461497777
3873,nature-trees-mountains-sky-1487535_0_-1_2_-1_0.jpeg,0.174543023109436,0.0990262776613235,0.4949177205562591,"[0.07174713909626007, -0.1566683053970337, 0.4989767372608185, -0.010992258787155151, -0.16598623991012573, -0.21257901191711426, 0.1963685005903244, 0.1928468644618988, 0.11232157051563263]","[-0.2639923691749573, 0.4752563536167145, 0.39275917410850525, 0.45088663697242737, 0.21975138783454895, 0.058031462132930756, 0.1938757449388504, 0.002476803958415985, 0.24213650822639465]","[-0.08643519133329391, 0.21920762956142426, 0.576671302318573, 0.3409464657306671, 0.29426586627960205, 0.005378933623433113, 0.18833033740520477, 0.036839134991168976, 0.13206645846366882]",0.1798318475484848,0.2554629378848606,0.2089045910785595,0.2727072595632244
3874,pexels-photo-1845537_-1_0_2_0_0.jpeg,0.4131712019443512,0.3008701801300049,0.4917196929454803,"[-0.15514373779296875, 0.031186139211058617, 0.24801161885261536, -0.039207279682159424, -0.05794444680213928, -0.05159590393304825, 0.20563840866088867, -0.4644959568977356, 0.6687124371528625]","[-0.18791651725769043, 0.20373183488845825, 0.2444286346435547, 0.004452139139175415, 0.2155734747648239, -0.010399630293250084, 0.1958211064338684, -0.3237359821796417, 0.45020347833633423]","[-0.2639078199863434, 0.3414781093597412, 0.3825099766254425, 0.2791941463947296, 0.07011589407920837, 0.09241416305303574, 0.18143394589424133, -0.4440159201622009, 0.5858495235443115]",0.2135484365539418,0.2040291997707552,0.2934354998999172,0.0745418251014854
3875,pexels-photo-1816731_0_-1_1_-2_0.jpeg,0.7817858457565308,0.6784350872039795,0.7100754380226135,"[-0.24497732520103455, 0.35472556948661804, 0.27550438046455383, 0.2666035592556, 0.3931066691875458, -0.012549890205264091, 0.1907358467578888, -0.41139698028564453, 0.5242261290550232]","[-0.37960362434387207, 0.6788600087165833, 0.09297013282775879, 0.6054002046585083, 0.3256279230117798, 0.19402247667312622, 0.17608018219470978, -0.693139910697937, 0.5554073452949524]","[-0.2590067982673645, 0.5243513584136963, 0.04433566331863403, 0.4794522821903229, 0.3347845673561096, 0.08970489352941513, 0.16768358647823334, -0.5938968658447266, 0.48006969690322876]",0.2970918166554636,0.4112346453799141,0.3303650791446368,0.2475772189236572
3876,pexels-photo-1796505_-1_0_1_-1_-1.jpeg,0.724564254283905,0.6572880148887634,0.7619297504425049,"[-0.41136759519577026, 0.6668785810470581, -0.043273232877254486, 0.44045737385749817, 0.26553016901016235, 0.035745732486248016, 0.12970814108848572, -0.09968825429677963, 0.24660038948059082]","[-0.43240976333618164, 0.6910985708236694, -0.05352247506380081, 0.4031786620616913, 0.29708534479141235, 0.07552435249090195, 0.13231748342514038, -0.034142427146434784, 0.2585448920726776]","[-0.481736421585083, 0.630753219127655, 0.004021547734737396, 0.3345881402492523, 0.34744805097579956, -0.029240375384688377, 0.12747623026371002, -0.14277416467666626, 0.3660387396812439]",0.2599166077044275,0.26420266346799,0.2737863210754262,0.03486830006032
3877,pexels-photo-2568551_0_0_3_-2_-1.jpeg,0.5787981748580933,0.703107476234436,0.6722785830497742,"[-0.3089146614074707, 0.7439090013504028, -0.19129317998886108, 0.25771114230155945, 0.4212262034416199, 0.14348092675209045, 0.07783753424882889, -0.147394597530365, 0.12168669700622559]","[-0.30574721097946167, 0.7289461493492126, -0.18303877115249634, 0.29928746819496155, 0.36386051774024963, 0.10616931319236755, 0.061019279062747955, -0.05678326636552811, 0.11914563179016113]","[-0.32984763383865356, 0.71291184425354, -0.1619042158126831, 0.3716600239276886, 0.30217400193214417, 0.08987431973218918, 0.07079580426216125, -0.1810862421989441, 0.2914808988571167]",0.2681615493363804,0.2471108453141318,0.2790816649794578,0.0476841756338662
3878,pexels-photo-2400583_-1_-1_1_-4_0.jpeg,0.7278008460998535,0.8260946869850159,0.8804970383644104,"[-0.23846691846847534, 0.09910248219966888, 0.35176530480384827, 0.0520186722278595, 0.10973575711250305, -0.0923357754945755, 0.19631963968276978, -0.017811737954616547, 0.2152189016342163]","[-0.39139100909233093, 0.06665471196174622, 0.1958903670310974, -0.02438521385192871, -0.09521409869194031, -0.5005849003791809, 0.18357251584529877, -0.10016006976366043, 0.3513140082359314]","[-0.29989075660705566, 0.07589098811149597, 0.1897832453250885, 0.03510063886642456, -0.05457448959350586, -0.40181607007980347, 0.1521129459142685, 0.03635773807764053, 0.1054416298866272]",0.152530576619837,0.2121296549836794,0.1501076113846567,0.2572000785243538
3879,pexels-photo-3451486_-1_-1_0_-3_-2.jpeg,0.4622783362865448,0.4150974750518799,0.3410691916942596,"[-0.1329164206981659, 0.10110773891210556, 0.17674167454242706, -0.14133469760417938, 0.24396681785583496, -0.2080523520708084, 0.18678855895996094, 0.12312109768390656, 0.08767731487751007]","[-0.41653531789779663, 0.3977912962436676, -0.24894139170646667, 0.10183021426200867, 0.2469203770160675, -0.12009236961603165, 0.1189153864979744, -0.05949174612760544, 0.1339043825864792]","[-0.4654965400695801, 0.47468823194503784, -0.2867930233478546, 0.1033957302570343, 0.32456374168395996, -0.07255589216947556, 0.11190588772296906, -0.04661179333925247, 0.10940629243850708]",0.1557451859116554,0.2049358313282331,0.2217130147748523,0.2682419849230063
3880,pexels-photo-901943_0_-1_1_-3_-2.jpeg,0.2523032426834106,0.3367437720298767,0.2939692735671997,"[-0.2522624135017395, 0.3245687186717987, -0.1102384552359581, 0.044297993183135986, 0.12000487744808197, 0.012182822450995445, 0.14530909061431885, -0.15841418504714966, 0.13447727262973785]","[-0.22830232977867126, 0.40051451325416565, -0.2954375147819519, 0.05519634485244751, 0.019604936242103577, 0.13819512724876404, 0.07838872075080872, 0.1875523030757904, -0.23217833042144775]","[-0.3014499843120575, 0.37883564829826355, -0.19875848293304443, 0.025645315647125244, 0.038570940494537354, 0.10189589858055115, 0.09313009679317474, 0.14127805829048157, -0.14898128807544708]",0.1446395365314351,0.1817077911562389,0.1587273014916314,0.1308002149654746
3881,pexels-photo-1097543_0_-1_-1_-3_-2.jpeg,0.8881822824478149,0.6276612281799316,0.807511031627655,"[-0.48070597648620605, 1.2430447340011597, 0.0939323827624321, 0.8431689739227295, 0.40592506527900696, 0.7639985084533691, 0.11030270159244537, -0.48814815282821655, 0.17145106196403503]","[-0.2178981602191925, 0.8869746923446655, -0.2180097997188568, 0.5481477975845337, 0.5013870000839233, 0.6601981520652771, 0.07341800630092621, -0.13319909572601318, 0.09915623068809509]","[-0.2977364957332611, 0.879916250705719, 0.30727773904800415, 0.685945987701416, 0.3294709324836731, 0.8041772842407227, 0.15781879425048828, -0.21173352003097534, 0.26024481654167175]",0.5111863952544,0.3709321038590537,0.437146868970659,0.114376318051853
3882,pexels-photo-2215164_0_0_1_0_0.jpeg,0.6845086216926575,0.6731279492378235,0.7525445222854614,"[-0.05630280822515488, 0.636520504951477, -0.0393340066075325, 0.6697056293487549, 0.32142889499664307, 0.3336828351020813, 0.05654646456241608, -0.16855743527412415, -0.026960743591189384]","[-0.04071073979139328, 0.5656100511550903, 0.042061954736709595, 0.6309844255447388, 0.41907110810279846, 0.28663718700408936, 0.08303751051425934, -0.43803179264068604, 0.16935288906097412]","[-0.10676731914281845, 0.6135690808296204, 0.11893729120492935, 0.7251988649368286, 0.4072924852371216, 0.21258559823036194, 0.09235291182994843, -0.11422248929738998, 0.14844319224357605]",0.2565599247399304,0.2972775176167488,0.2821521369947327,0.1919489034354214
3883,pexels-photo-788946_-1_0_0_-2_-2.jpeg,0.3887955546379089,0.2092791050672531,0.3307897448539734,"[-0.07058808952569962, 0.20065847039222717, -0.007140256464481354, -0.18883877992630005, 0.2613946795463562, 0.06757406145334244, 0.13882611691951752, -0.33681821823120117, 0.24801307916641235]","[-0.24125424027442932, 0.5739849805831909, -0.14994528889656067, 0.05544063448905945, 0.4106737971305847, 0.3990205228328705, 0.09989338368177414, -0.4714885950088501, 0.1394253820180893]","[-0.11846225708723068, 0.4666319191455841, -0.12521106004714966, 0.07026955485343933, 0.36708396673202515, 0.3770087957382202, 0.08460205793380737, -0.39296287298202515, -0.01443304494023323]",0.168872416847282,0.282347424990601,0.2240739477177461,0.0785989865564777
3884,animal-bird-hornbill-helmet-hornbill-67225_0_-1_0_-1_-1.jpeg,0.4715807139873504,0.2771224081516266,0.5161166191101074,"[-0.11934662610292435, 0.20317895710468292, -0.055682308971881866, 0.11545145511627197, 0.3002052903175354, -0.08367610722780228, 0.11496376991271973, -0.10784467309713364, 0.21743953227996826]","[-0.19707965850830078, 0.31562164425849915, 0.05840782821178436, 0.11737334728240967, 0.30251944065093994, 0.047113582491874695, 0.1505138874053955, -0.23270195722579956, 0.27911123633384705]","[0.031111769378185272, 0.03532794862985611, 0.1469053030014038, -0.02757112681865692, 0.26899969577789307, -0.034820012748241425, 0.1548425257205963, -0.09751967340707779, 0.18929485976696014]",0.1464209689034356,0.18893806470765,0.1095992128054301,0.1404797649348904
3885,pexels-photo-665376_0_-1_-1_-3_-1.jpeg,0.0313611291348934,0.0327323526144027,0.2215807139873504,"[-0.5668643712997437, -0.013179020956158638, 0.367837131023407, -0.5050510764122009, 0.5794546604156494, -0.6798708438873291, 0.2709709107875824, -0.07294849306344986, 1.024043321609497]","[-1.0033684968948364, 0.28021475672721863, -0.21912631392478943, -0.18205703794956207, 0.2359449565410614, -0.6485982537269592, 0.19231583178043365, -0.3231969475746155, 1.1271963119506836]","[-0.5064215660095215, 0.5419626235961914, 0.11487512290477753, 0.5678964853286743, 0.3104260563850403, 0.6173929572105408, 0.13609983026981354, 0.05759815126657486, 0.15085247159004211]",0.4533577588283353,0.4680021007855733,0.3337250293956862,0.1687001473672745
3886,pexels-photo-241704_0_-1_-1_-4_0.jpeg,0.3854581117630005,0.2926768362522125,0.2961922287940979,"[-0.35802528262138367, 0.10488598048686981, 0.6245925426483154, 0.11565786600112915, 0.15588851273059845, -0.20175299048423767, 0.24980828166007996, -0.16998881101608276, 0.08616775274276733]","[-0.4424142837524414, 0.5151785612106323, -0.07513246685266495, 0.1413087248802185, 0.17107661068439484, 0.23311170935630798, 0.1386810690164566, -0.039131633937358856, -0.16568642854690552]","[-0.47529739141464233, 0.39960595965385437, -0.06987253576517105, -0.008647382259368896, 0.23897430300712585, 0.019324271008372307, 0.123061403632164, 0.008500061929225922, -0.07032659649848938]",0.2296408911546071,0.2135246098041534,0.1570677672409349,0.8795351128875739
3887,woman-snow-winter-portrait-40503_-1_0_2_0_-2.jpeg,0.1342452764511108,0.1088655740022659,0.1579391807317733,"[-0.13468804955482483, 0.5330651998519897, -0.4679068922996521, 0.27491602301597595, 0.12941086292266846, 0.0586087703704834, 0.05404132604598999, -0.4234546422958374, 0.3550742268562317]","[-0.2430456280708313, 0.9486027359962463, -0.5984245538711548, 0.4430128037929535, 0.5216109156608582, 0.5883467197418213, 0.01776936650276184, 0.012510314583778381, -0.26488447189331055]","[-0.037457920610904694, 0.6246305108070374, -0.0952666774392128, 0.3023661673069, 0.4476563334465027, 0.5557487607002258, 0.0834558755159378, -0.05291987210512161, -0.06667966395616531]",0.270129554801517,0.404245278901524,0.2517979757653342,0.1006633673399967
3888,pexels-photo-1028382_-1_0_-1_-3_0.jpeg,0.1951356083154678,0.1925471723079681,0.2450768500566482,"[-0.3624287247657776, 0.5564228892326355, -0.28000426292419434, 0.35975268483161926, 0.28330445289611816, 0.24111032485961914, 0.1070450097322464, -0.11731866747140884, 0.13453622162342072]","[-0.23820748925209045, 0.5389654040336609, -0.3521469831466675, 0.22910824418067932, 0.36791133880615234, 0.23737579584121704, 0.07247114926576614, -0.11768760532140732, 0.15366166830062866]","[-0.2730504274368286, 0.5458537936210632, -0.22589841485023499, 0.25342828035354614, 0.39414310455322266, 0.25004997849464417, 0.09857289493083954, -0.15182432532310486, 0.17758020758628845]",0.2713248042596711,0.2563928531275855,0.2633779363499747,0.104824390752689
3889,pexels-photo-1075760_0_0_0_0_-2.jpeg,0.8872055411338806,0.6722081899642944,0.8121968507766724,"[0.02608129382133484, 0.23461352288722992, 0.40839019417762756, 0.20455890893936157, 0.2971912622451782, 0.07112729549407959, 0.10274045169353485, 0.22895097732543945, 0.08285380899906158]","[-0.006259828805923462, 0.10184697806835175, 0.4915776252746582, 0.33692917227745056, 0.13748565316200256, 0.14205875992774963, 0.1570555716753006, 0.18227940797805786, 0.1680615395307541]","[-0.08740409463644028, 0.17455892264842987, 0.6142410635948181, 0.4875939190387726, 0.11808007955551147, 0.1361522078514099, 0.16459888219833374, 0.1728781759738922, 0.18936631083488464]",0.1840564128425386,0.1915060596333609,0.2383192951480547,0.1719982767771948
3890,pexels-photo-844167_-1_0_1_-1_-2.jpeg,0.398218423128128,0.2320256531238556,0.3088272511959076,"[-0.253682941198349, 0.7269333004951477, -0.22935640811920166, 0.40584686398506165, 0.40431344509124756, 0.24759331345558167, 0.07683587074279785, -0.055865369737148285, 0.20555046200752258]","[-0.5253299474716187, 0.8780843615531921, -0.4002119302749634, 0.45002761483192444, 0.16505637764930725, 0.10341482609510422, 0.11826158314943314, -0.030200183391571045, 0.10654497146606445]","[-0.4301040768623352, 0.5774122476577759, -0.21640169620513916, 0.08670246601104736, 0.2424394190311432, 0.13788530230522156, 0.12583382427692413, -0.03625010699033737, 0.13697756826877594]",0.2895531083146731,0.3085701995425754,0.2211118564009666,0.2381741126732791
3891,pexels-photo-2140976_-1_0_0_-3_-2.jpeg,0.3334278762340545,0.3612354099750519,0.4071675837039947,"[-0.07461503893136978, -0.004358405247330666, 0.05468396097421646, -0.09875395894050598, -0.21128436923027039, -0.03686565160751343, 0.1546604335308075, -0.08242962509393692, 0.22514843940734863]","[0.0189875066280365, 0.11237868666648865, -0.18862804770469666, -0.201595276594162, -0.17262962460517883, 0.11520486325025558, 0.09817025810480118, -0.11923528462648392, -0.09949952363967896]","[-0.05354128032922745, 0.20889805257320404, -0.15459716320037842, -0.14427174627780914, -0.0493415892124176, 0.16814345121383667, 0.08725839853286743, 0.0006866678595542908, -0.13487529754638672]",0.1047555425514777,0.1251476746466424,0.1112904051939646,0.1013336005697079
3892,pexels-photo-1956973_-1_0_-1_-1_-2.jpeg,0.7776867151260376,0.4384427368640899,0.4058972895145416,"[-0.4037489891052246, 0.30103424191474915, 0.0034439340233802795, 0.08412662148475647, 0.1614902913570404, -0.11896779388189316, 0.14374741911888123, -0.04806268960237503, 0.2112012803554535]","[-0.40643587708473206, 0.2921455204486847, 0.010503403842449188, 0.025684893131256104, 0.3007655739784241, -0.01876669190824032, 0.18461234867572784, -0.18457946181297302, 0.39058974385261536]","[-0.29294830560684204, 0.11078344285488129, 0.05142977461218834, -0.25084611773490906, 0.3455747663974762, -0.12572236359119415, 0.17782436311244965, -0.10259654372930527, 0.39688998460769653]",0.1639803623159726,0.2015648349705669,0.2060684069163269,0.2140297578224609
3893,pexels-photo-1254275_0_0_3_-1_0.jpeg,0.0913295373320579,0.0972696468234062,0.4181757867336273,"[-0.7296897768974304, 0.7620682120323181, 0.5420312881469727, -0.04151007533073425, 0.6552867889404297, 0.11802185326814651, 0.14741860330104828, -0.0156191885471344, 0.701507031917572]","[-1.0494223833084106, 1.1594278812408447, -0.0017174407839775085, 0.7692044973373413, 0.2805318534374237, 0.17633108794689178, 0.0732501670718193, -0.279004842042923, 0.772718608379364]","[-0.5751421451568604, 0.4097541272640228, 0.531491219997406, 0.23723357915878296, 0.19003978371620178, -0.03865957260131836, 0.11947766691446304, 0.2789154648780823, 0.4839959740638733]",0.412572535375754,0.5068454179498885,0.3183010593056679,0.1002635561839898
3894,pexels-photo-2092312_-1_-1_-1_-2_-2.jpeg,0.4022899866104126,0.2597572803497314,0.2759832739830017,"[0.2167489230632782, 0.08474518358707428, 0.3426520526409149, 0.19693711400032043, 0.09148174524307251, 0.18445655703544617, 0.1615147739648819, 0.2361997365951538, -0.1167791411280632]","[0.20842516422271729, 0.11465083062648773, 0.14296314120292664, 0.13652083277702332, 0.17157116532325745, 0.16771551966667175, 0.12858258187770844, 0.06536629796028137, -0.042342543601989746]","[0.06929939240217209, 0.06625603884458542, 0.08418818563222885, 0.08891415596008301, 0.09989890456199646, 0.06147903949022293, 0.12471608072519302, 0.0674775019288063, 0.10448083281517029]",0.1812794696953561,0.1309042308065626,0.0851900147067176,0.0879817172181268
3895,pexels-photo-1172106_0_-1_1_-1_-1.jpeg,0.6410202980041504,0.2026222050189972,0.4102402925491333,"[0.12278840690851212, 0.10559450089931488, 0.16419894993305206, 0.029740869998931885, 0.33634960651397705, 0.06605444103479385, 0.1586906909942627, 0.2993842363357544, 0.04816495627164841]","[0.27086934447288513, -0.0051385220140218735, -0.21517324447631836, -0.4057605564594269, 0.3981998562812805, 0.27743518352508545, 0.10325919091701508, 0.3706727623939514, -0.2440885305404663]","[0.11840797960758209, 0.3499513566493988, -0.06647258251905441, 0.1423165202140808, 0.39868536591529846, 0.2515266537666321, 0.11020396649837494, 0.0984608605504036, 0.07982906699180603]",0.1478851843211386,0.254510799008939,0.1795393725236257,0.396500334368706
3896,pexels-photo-3617453_-1_0_0_-3_0.jpeg,0.7647416591644287,0.4552492797374725,0.7523082494735718,"[-0.43405020236968994, 0.7095921039581299, -0.19039097428321838, 0.39135870337486267, 0.06961539387702942, 0.29184654355049133, 0.08013111352920532, -0.2824985086917877, 0.17601552605628967]","[-0.552619457244873, 0.8447772860527039, -0.3747605085372925, 0.43527016043663025, 0.02831253409385681, 0.25274690985679626, 0.0654117614030838, -0.17672285437583923, 0.4129503071308136]","[-0.4457332193851471, 0.669693648815155, -0.35460996627807617, 0.4139452874660492, -0.051949113607406616, 0.08653327077627182, 0.04831898957490921, -0.45408159494400024, 0.490464448928833]",0.2917221188545227,0.3492857532368766,0.3350366155306498,0.0666588129268829
3897,pexels-photo-3228897_0_-1_3_-4_-1.jpeg,0.6313379406929016,0.545234203338623,0.6004731059074402,"[0.22449693083763123, -0.1733022928237915, 0.40788060426712036, -0.04330083727836609, 0.22370459139347076, -0.14135146141052246, 0.15162943303585052, -0.0636264905333519, 0.18481163680553436]","[0.19403696060180664, -0.16206061840057373, 0.6795414686203003, -0.1254766285419464, 0.4435724914073944, -0.3368860185146332, 0.183296337723732, -0.3679303824901581, 0.45358994603157043]","[0.25806188583374023, -0.29680147767066956, 0.7477117776870728, -0.221432626247406, 0.3908843398094177, -0.40949058532714844, 0.17742209136486053, -0.26418331265449524, 0.45575159788131714]",0.1793449198206265,0.327376761370235,0.3579710771640141,0.1047067568973608
3898,pexels-photo-866509_0_0_2_-3_-2.jpeg,0.5693696737289429,0.6196551322937012,0.6785199046134949,"[0.08530841022729874, 0.22602784633636475, -0.12650081515312195, 0.17462661862373352, 0.0402216911315918, 0.2148134708404541, 0.10406927764415741, -0.14421412348747253, -0.04036595672369003]","[0.13230693340301514, -0.040436744689941406, -0.2060900330543518, -0.08347877860069275, -0.043475568294525146, -0.1438225656747818, 0.09567825496196747, -0.3930360674858093, 0.04080122709274292]","[0.1365102380514145, -0.06896652281284332, -0.28958332538604736, -0.15535667538642883, -0.05502799153327942, -0.23973019421100616, 0.08285611122846603, -0.5578325390815735, 0.023845404386520386]",0.128460912240876,0.1310140192508697,0.1788565557863977,0.2012820734459787
